wilayah,tahun,ipm,kemiskinan,geo_name
Tana Toraja,2023,70.73,12.48,TANA TORAJA
Tana Toraja,2024,71.67,10.79,TANA TORAJA
Tanah Bumbu,2015,67.58,5.55,TANAH BUMBU
Tanah Bumbu,2016,68.28,5.27,TANAH BUMBU
Tanah Bumbu,2017,69.12,4.99,TANAH BUMBU
Tanah Bumbu,2018,70.05,4.88,TANAH BUMBU
Tanah Bumbu,2019,70.5,4.85,TANAH BUMBU
Tanah Bumbu,2020,70.71,4.6,TANAH BUMBU
Tanah Bumbu,2021,71.0,4.82,TANAH BUMBU
Tanah Bumbu,2022,71.79,4.26,TANAH BUMBU
Tanah Bumbu,2023,72.31,4.12,TANAH BUMBU
Tanah Bumbu,2024,72.95,3.41,TANAH BUMBU
Tanah Datar,2015,69.49,5.82,TANAH DATAR
Tanah Datar,2016,70.11,5.68,TANAH DATAR
Tanah Datar,2017,70.37,5.56,TANAH DATAR
Tanah Datar,2018,71.25,5.32,TANAH DATAR
Tanah Datar,2019,72.14,4.66,TANAH DATAR
Tanah Datar,2020,72.33,4.4,TANAH DATAR
Tanah Datar,2021,72.46,4.54,TANAH DATAR
Tanah Datar,2022,73.29,4.26,TANAH DATAR
Tanah Datar,2023,73.98,4.16,TANAH DATAR
Tanah Datar,2024,74.9,4.28,TANAH DATAR
Tanah Laut,2015,66.99,4.58,TANAH LAUT
Tanah Laut,2016,67.44,4.65,TANAH LAUT
Tanah Laut,2017,68.0,4.6,TANAH LAUT
Tanah Laut,2018,68.49,4.4,TANAH LAUT
Tanah Laut,2019,69.04,4.51,TANAH LAUT
Tanah Laut,2020,69.38,4.26,TANAH LAUT
Tanah Laut,2021,69.87,4.57,TANAH LAUT
Tanah Laut,2022,70.35,3.86,TANAH LAUT
Tanah Laut,2023,70.98,3.73,TANAH LAUT
Tanah Laut,2024,71.43,3.74,TANAH LAUT
Tangerang,2015,70.05,5.71,KOTA TANGERANG
Tangerang,2016,70.44,5.29,KOTA TANGERANG
Tangerang,2017,70.97,5.39,KOTA TANGERANG
Tangerang,2018,71.59,5.18,KOTA TANGERANG
Tangerang,2019,71.93,5.14,KOTA TANGERANG
Tangerang,2020,71.92,6.23,KOTA TANGERANG
Tangerang,2021,72.29,7.12,KOTA TANGERANG
Tangerang,2022,72.97,6.92,KOTA TANGERANG
Tangerang,2023,73.43,6.93,KOTA TANGERANG
Tangerang,2024,74.09,6.55,KOTA TANGERANG
Tanggamus,2015,63.66,14.26,TANGGAMUS
Tanggamus,2016,64.41,14.05,TANGGAMUS
Tanggamus,2017,64.94,13.25,TANGGAMUS
Tanggamus,2018,65.67,12.48,TANGGAMUS
Tanggamus,2019,66.37,12.05,TANGGAMUS
Tanggamus,2020,66.42,11.68,TANGGAMUS
Tanggamus,2021,66.65,11.81,TANGGAMUS
Tanggamus,2022,67.22,10.98,TANGGAMUS
Tanggamus,2023,67.86,10.52,TANGGAMUS
Tanggamus,2024,68.52,10.28,TANGGAMUS
Tanjung Jabung Barat,2015,65.03,12.63,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2016,65.91,11.81,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2017,66.15,11.32,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2018,67.13,11.1,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2019,67.54,10.56,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2020,67.54,10.29,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2021,68.16,10.75,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2022,68.79,10.0,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2023,69.35,9.79,TANJUNG JABUNG BARAT
Tanjung Jabung Barat,2024,69.93,9.54,TANJUNG JABUNG BARAT
Tanjung Jabung Timur,2015,61.12,14.17,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2016,61.88,12.76,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2017,62.61,12.58,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2018,63.32,12.38,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2019,63.92,11.54,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2020,64.43,10.95,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2021,64.91,11.39,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2022,65.77,10.91,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2023,66.65,10.85,TANJUNG JABUNG TIMUR
Tanjung Jabung Timur,2024,67.54,10.14,TANJUNG JABUNG TIMUR
Tapanuli Selatan,2015,67.63,11.37,TAPANULI SELATAN
Tapanuli Selatan,2016,68.04,11.15,TAPANULI SELATAN
Tapanuli Selatan,2017,68.69,10.6,TAPANULI SELATAN
Tapanuli Selatan,2018,69.1,9.16,TAPANULI SELATAN
Tapanuli Selatan,2019,69.75,8.6,TAPANULI SELATAN
Tapanuli Selatan,2020,70.12,8.47,TAPANULI SELATAN
Tapanuli Selatan,2021,70.33,8.8,TAPANULI SELATAN
Tapanuli Selatan,2022,70.92,8.07,TAPANULI SELATAN
Tapanuli Selatan,2023,71.55,7.01,TAPANULI SELATAN
Tapanuli Selatan,2024,72.14,6.92,TAPANULI SELATAN
Tapanuli Tengah,2015,67.06,15.0,TAPANULI TENGAH
Tapanuli Tengah,2016,67.27,14.58,TAPANULI TENGAH
Tapanuli Tengah,2017,67.96,14.66,TAPANULI TENGAH
Tapanuli Tengah,2018,68.27,13.17,TAPANULI TENGAH
Tapanuli Tengah,2019,68.86,12.53,TAPANULI TENGAH
Tapanuli Tengah,2020,69.23,12.38,TAPANULI TENGAH
Tapanuli Tengah,2021,69.61,12.67,TAPANULI TENGAH
Tapanuli Tengah,2022,70.31,11.71,TAPANULI TENGAH
Tapanuli Tengah,2023,70.91,11.5,TAPANULI TENGAH
Tapanuli Tengah,2024,71.52,11.8,TAPANULI TENGAH
Tapanuli Utara,2015,71.32,11.41,TAPANULI UTARA
Tapanuli Utara,2016,71.96,11.25,TAPANULI UTARA
Tapanuli Utara,2017,72.38,11.35,TAPANULI UTARA
Tapanuli Utara,2018,72.91,9.75,TAPANULI UTARA
Tapanuli Utara,2019,73.33,9.48,TAPANULI UTARA
Tapanuli Utara,2020,73.47,9.37,TAPANULI UTARA
Tapanuli Utara,2021,73.76,9.72,TAPANULI UTARA
Tapanuli Utara,2022,74.14,8.93,TAPANULI UTARA
Tapanuli Utara,2023,74.65,8.54,TAPANULI UTARA
Tapanuli Utara,2024,75.23,8.21,TAPANULI UTARA
Tapin,2015,67.67,3.88,TAPIN
Tapin,2016,68.05,3.7,TAPIN
Tapin,2017,68.7,3.77,TAPIN
Tapin,2018,69.53,3.7,TAPIN
Tapin,2019,70.13,3.41,TAPIN
Tapin,2020,70.11,3.06,TAPIN
Tapin,2021,70.31,3.6,TAPIN
Tapin,2022,71.02,3.6,TAPIN
Tapin,2023,72.0,3.19,TAPIN
Tapin,2024,72.51,3.33,TAPIN
Tasikmalaya,2015,63.17,11.99,KOTA TASIKMALAYA
Tasikmalaya,2016,63.57,11.24,KOTA TASIKMALAYA
Tasikmalaya,2017,64.14,10.84,KOTA TASIKMALAYA
Tasikmalaya,2018,65.0,9.85,KOTA TASIKMALAYA
Tasikmalaya,2019,65.64,9.12,KOTA TASIKMALAYA
Tasikmalaya,2020,65.67,10.34,KOTA TASIKMALAYA
Tasikmalaya,2021,65.9,11.15,KOTA TASIKMALAYA
Tasikmalaya,2022,66.84,10.73,KOTA TASIKMALAYA
Tasikmalaya,2023,67.76,10.28,KOTA TASIKMALAYA
Tasikmalaya,2024,68.36,10.23,KOTA TASIKMALAYA
Tebo,2015,67.29,7.12,TEBO
Tebo,2016,68.05,6.87,TEBO
Tebo,2017,68.16,6.79,TEBO
Tebo,2018,68.67,6.58,TEBO
Tebo,2019,69.02,6.47,TEBO
Tebo,2020,69.14,6.26,TEBO
Tebo,2021,69.35,6.68,TEBO
Tebo,2022,69.78,6.34,TEBO
Tebo,2023,70.63,6.46,TEBO
Tebo,2024,71.32,6.12,TEBO
Tegal,2015,65.04,10.09,KOTA TEGAL
Tegal,2016,65.84,10.1,KOTA TEGAL
Tegal,2017,66.44,9.9,KOTA TEGAL
Tegal,2018,67.33,7.94,KOTA TEGAL
Tegal,2019,68.24,7.64,KOTA TEGAL
Tegal,2020,68.39,8.14,KOTA TEGAL
Tegal,2021,68.79,8.6,KOTA TEGAL
Tegal,2022,69.53,7.9,KOTA TEGAL
Tegal,2023,70.23,7.3,KOTA TEGAL
Tegal,2024,70.77,6.81,KOTA TEGAL
Teluk Bintuni,2015,61.09,36.66,TELUK BINTUNI
Teluk Bintuni,2016,61.81,34.72,TELUK BINTUNI
Teluk Bintuni,2017,62.39,34.32,TELUK BINTUNI
Teluk Bintuni,2018,63.13,31.3,TELUK BINTUNI
Teluk Bintuni,2019,64.0,30.57,TELUK BINTUNI
Teluk Bintuni,2020,64.55,29.39,TELUK BINTUNI
Teluk Bintuni,2021,64.65,29.79,TELUK BINTUNI
Teluk Bintuni,2022,65.27,29.73,TELUK BINTUNI
Teluk Bintuni,2023,66.0,28.24,TELUK BINTUNI
Teluk Bintuni,2024,66.75,26.99,TELUK BINTUNI
Teluk Wondama,2015,56.64,37.44,TELUK WONDAMA
Teluk Wondama,2016,57.16,36.37,TELUK WONDAMA
Teluk Wondama,2017,58.1,36.37,TELUK WONDAMA
Teluk Wondama,2018,58.86,33.32,TELUK WONDAMA
Teluk Wondama,2019,59.82,32.42,TELUK WONDAMA
Teluk Wondama,2020,60.21,30.91,TELUK WONDAMA
Teluk Wondama,2021,60.33,31.61,TELUK WONDAMA
Teluk Wondama,2022,60.87,30.06,TELUK WONDAMA
Teluk Wondama,2023,61.67,28.9,TELUK WONDAMA
Teluk Wondama,2024,62.36,28.47,TELUK WONDAMA
Temanggung,2015,67.07,11.76,TEMANGGUNG
Temanggung,2016,67.6,11.6,TEMANGGUNG
Temanggung,2017,68.34,11.46,TEMANGGUNG
Temanggung,2018,68.83,9.87,TEMANGGUNG
Temanggung,2019,69.56,9.42,TEMANGGUNG
Temanggung,2020,69.57,9.96,TEMANGGUNG
Temanggung,2021,69.88,10.17,TEMANGGUNG
Temanggung,2022,70.77,9.33,TEMANGGUNG
Temanggung,2023,71.33,9.26,TEMANGGUNG
Temanggung,2024,71.87,8.67,TEMANGGUNG
Timor Tengah Selatan,2015,59.9,31.12,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2016,60.37,29.89,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2017,61.08,29.44,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2018,61.58,28.06,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2019,62.23,27.87,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2020,62.15,27.49,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2021,62.16,26.64,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2022,62.73,25.45,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2023,63.58,25.18,TIMOR TENGAH SELATAN
Timor Tengah Selatan,2024,64.36,24.68,TIMOR TENGAH SELATAN
Timor Tengah Utara,2015,60.96,25.2,TIMOR TENGAH UTARA
Timor Tengah Utara,2016,61.54,24.07,TIMOR TENGAH UTARA
Timor Tengah Utara,2017,62.03,23.52,TIMOR TENGAH UTARA
Timor Tengah Utara,2018,62.65,22.31,TIMOR TENGAH UTARA
Timor Tengah Utara,2019,63.34,22.45,TIMOR TENGAH UTARA
Timor Tengah Utara,2020,63.53,22.28,TIMOR TENGAH UTARA
Timor Tengah Utara,2021,63.69,22.62,TIMOR TENGAH UTARA
Timor Tengah Utara,2022,64.26,21.5,TIMOR TENGAH UTARA
Timor Tengah Utara,2023,65.16,21.85,TIMOR TENGAH UTARA
Timor Tengah Utara,2024,65.83,20.89,TIMOR TENGAH UTARA
Toba Samosir,2015,,10.21,TOBA SAMOSIR
Toba Samosir,2016,,10.08,TOBA SAMOSIR
Toba Samosir,2017,,10.19,TOBA SAMOSIR
Toba Samosir,2018,,8.67,TOBA SAMOSIR
Toba Samosir,2019,,8.6,TOBA SAMOSIR
Toba Samosir,2020,,8.71,TOBA SAMOSIR
Toba Samosir,2021,,8.99,TOBA SAMOSIR
Toba Samosir,2022,,8.89,TOBA SAMOSIR
Toba Samosir,2023,,8.04,TOBA SAMOSIR
Toba Samosir,2024,,8.07,TOBA SAMOSIR
Toba Samosir / Toba,2015,73.4,,TOBA SAMOSIR
Toba Samosir / Toba,2016,73.61,,TOBA SAMOSIR
Toba Samosir / Toba,2017,73.87,,TOBA SAMOSIR
Toba Samosir / Toba,2018,74.48,,TOBA SAMOSIR
Toba Samosir / Toba,2019,74.92,,TOBA SAMOSIR
Toba Samosir / Toba,2020,75.16,,TOBA SAMOSIR
Toba Samosir / Toba,2021,75.39,,TOBA SAMOSIR
Toba Samosir / Toba,2022,75.96,,TOBA SAMOSIR
Toba Samosir / Toba,2023,76.38,,TOBA SAMOSIR
Toba Samosir / Toba,2024,76.91,,TOBA SAMOSIR
Tojo Una-Una,2015,61.33,18.79,TOJO UNA-UNA
Tojo Una-Una,2016,62.27,18.56,TOJO UNA-UNA
Tojo Una-Una,2017,62.61,18.15,TOJO UNA-UNA
Tojo Una-Una,2018,63.38,18.27,TOJO UNA-UNA
Tojo Una-Una,2019,64.52,17.16,TOJO UNA-UNA
Tojo Una-Una,2020,64.59,16.39,TOJO UNA-UNA
Tojo Una-Una,2021,64.74,16.6,TOJO UNA-UNA
Tojo Una-Una,2022,65.54,16.12,TOJO UNA-UNA
Tojo Una-Una,2023,66.39,16.74,TOJO UNA-UNA
Tojo Una-Una,2024,66.97,16.36,TOJO UNA-UNA
Toli-Toli,2015,62.72,13.64,TOLI-TOLI
Toli-Toli,2016,63.27,13.47,TOLI-TOLI
Toli-Toli,2017,64.05,13.3,TOLI-TOLI
Toli-Toli,2018,64.6,13.66,TOLI-TOLI
Toli-Toli,2019,65.42,13.09,TOLI-TOLI
Toli-Toli,2020,65.69,12.85,TOLI-TOLI
Toli-Toli,2021,66.3,13.51,TOLI-TOLI
Toli-Toli,2022,66.76,12.74,TOLI-TOLI
Toli-Toli,2023,67.66,12.85,TOLI-TOLI
Toli-Toli,2024,68.37,12.45,TOLI-TOLI
Tolikara,2015,46.38,34.0,TOLIKARA
Tolikara,2015,,34.0,TOLIKARA
Tolikara,2016,47.11,33.63,TOLIKARA
Tolikara,2016,,33.63,TOLIKARA
Tolikara,2017,47.89,32.73,TOLIKARA
Tolikara,2017,,32.73,TOLIKARA
Tolikara,2018,48.85,33.14,TOLIKARA
Tolikara,2018,,33.14,TOLIKARA
Tolikara,2019,49.68,32.9,TOLIKARA
Tolikara,2019,,32.9,TOLIKARA
Tolikara,2020,49.5,32.04,TOLIKARA
Tolikara,2020,,32.04,TOLIKARA
Tolikara,2021,49.6,32.6,TOLIKARA
Tolikara,2021,,32.6,TOLIKARA
Tolikara,2022,50.51,31.31,TOLIKARA
Tolikara,2022,50.51,31.31,TOLIKARA
Tolikara,2023,51.48,31.57,TOLIKARA
Tolikara,2023,51.48,31.57,TOLIKARA
Tolikara,2024,,31.22,TOLIKARA
Tolikara,2024,52.05,31.22,TOLIKARA
Toraja Utara,2015,66.76,15.19,TORAJA UTARA
Toraja Utara,2016,67.49,14.57,TORAJA UTARA
Toraja Utara,2017,67.9,14.41,TORAJA UTARA
Toraja Utara,2018,68.49,13.37,TORAJA UTARA
Toraja Utara,2019,69.23,12.41,TORAJA UTARA
Toraja Utara,2020,69.33,12.01,TORAJA UTARA
Toraja Utara,2021,69.75,11.99,TORAJA UTARA
Toraja Utara,2022,70.36,11.65,TORAJA UTARA
Toraja Utara,2023,71.23,12.12,TORAJA UTARA
Toraja Utara,2024,71.85,10.73,TORAJA UTARA
Trenggalek,2015,67.25,13.39,TRENGGALEK
Trenggalek,2016,67.78,13.24,TRENGGALEK
Trenggalek,2017,68.1,12.96,TRENGGALEK
Trenggalek,2018,68.71,12.02,TRENGGALEK
Trenggalek,2019,69.46,10.98,TRENGGALEK
Trenggalek,2020,69.74,11.62,TRENGGALEK
Trenggalek,2021,70.06,12.14,TRENGGALEK
Trenggalek,2022,71.0,10.96,TRENGGALEK
Trenggalek,2023,71.73,10.63,TRENGGALEK
Trenggalek,2024,72.24,10.5,TRENGGALEK
Tuban,2015,65.52,17.08,TUBAN
Tuban,2016,66.19,17.14,TUBAN
Tuban,2017,66.77,16.87,TUBAN
Tuban,2018,67.43,15.31,TUBAN
Tuban,2019,68.37,14.58,TUBAN
Tuban,2020,68.4,15.91,TUBAN
Tuban,2021,68.91,16.31,TUBAN
Tuban,2022,69.67,15.02,TUBAN
Tuban,2023,70.34,14.91,TUBAN
Tuban,2024,71.23,14.36,TUBAN
Tulang Bawang Barat,2015,63.01,8.23,TULANG BAWANG BARAT
Tulang Bawang Barat,2016,63.77,8.4,TULANG BAWANG BARAT
Tulang Bawang Barat,2017,64.58,8.11,TULANG BAWANG BARAT
Tulang Bawang Barat,2018,65.3,8.1,TULANG BAWANG BARAT
Tulang Bawang Barat,2019,65.93,7.75,TULANG BAWANG BARAT
Tulang Bawang Barat,2020,65.97,7.39,TULANG BAWANG BARAT
Tulang Bawang Barat,2021,66.22,8.32,TULANG BAWANG BARAT
Tulang Bawang Barat,2022,67.13,7.44,TULANG BAWANG BARAT
Tulang Bawang Barat,2023,67.81,7.25,TULANG BAWANG BARAT
Tulang Bawang Barat,2024,68.46,7.22,TULANG BAWANG BARAT
Tulangbawang,2015,66.08,10.25,TULANGBAWANG
Tulangbawang,2016,66.74,10.2,TULANGBAWANG
Tulangbawang,2017,67.07,10.09,TULANGBAWANG
Tulangbawang,2018,67.7,9.7,TULANGBAWANG
Tulangbawang,2019,68.23,9.35,TULANGBAWANG
Tulangbawang,2020,68.52,9.33,TULANGBAWANG
Tulangbawang,2021,68.73,9.67,TULANGBAWANG
Tulangbawang,2022,69.53,8.42,TULANGBAWANG
Tulangbawang,2023,70.02,8.04,TULANGBAWANG
Tulangbawang,2024,70.66,7.88,TULANGBAWANG
Tulungagung,2015,70.07,8.57,TULUNGAGUNG
Tulungagung,2016,70.82,8.23,TULUNGAGUNG
Tulungagung,2017,71.24,8.04,TULUNGAGUNG
Tulungagung,2018,71.99,7.27,TULUNGAGUNG
Tulungagung,2019,72.62,6.74,TULUNGAGUNG
Tulungagung,2020,73.0,7.33,TULUNGAGUNG
Tulungagung,2021,73.15,7.51,TULUNGAGUNG
Tulungagung,2022,74.06,6.71,TULUNGAGUNG
Tulungagung,2023,74.61,6.53,TULUNGAGUNG
Tulungagung,2024,75.09,6.28,TULUNGAGUNG
Wajo,2015,66.9,7.66,WAJO
Wajo,2016,67.52,7.47,WAJO
Wajo,2017,68.18,7.38,WAJO
Wajo,2018,68.57,7.5,WAJO
Wajo,2019,69.05,6.91,WAJO
Wajo,2020,69.15,6.95,WAJO
Wajo,2021,69.62,6.46,WAJO
Wajo,2022,70.26,6.57,WAJO
Wajo,2023,71.1,6.73,WAJO
Wajo,2024,71.52,6.47,WAJO
Wakatobi,2015,67.22,16.88,WAKATOBI
Wakatobi,2016,67.5,16.46,WAKATOBI
Wakatobi,2017,67.99,16.19,WAKATOBI
Wakatobi,2018,68.52,14.85,WAKATOBI
Wakatobi,2019,68.99,14.75,WAKATOBI
Wakatobi,2020,69.48,14.31,WAKATOBI
Wakatobi,2021,69.87,14.91,WAKATOBI
Wakatobi,2022,70.85,14.55,WAKATOBI
Wakatobi,2023,71.43,14.81,WAKATOBI
Wakatobi,2024,72.02,14.36,WAKATOBI
Waropen,2015,62.35,31.41,WAROPEN
Waropen,2016,63.1,31.25,WAROPEN
Waropen,2017,64.08,30.82,WAROPEN
Waropen,2018,64.8,30.53,WAROPEN
Waropen,2019,65.34,30.95,WAROPEN
Waropen,2020,64.94,29.54,WAROPEN
Waropen,2021,65.1,29.85,WAROPEN
Waropen,2022,65.67,30.22,WAROPEN
Waropen,2023,66.46,29.16,WAROPEN
Waropen,2024,66.92,29.85,WAROPEN
Way Kanan,2015,65.18,14.61,WAY KANAN
Way Kanan,2016,65.74,14.58,WAY KANAN
Way Kanan,2017,65.97,14.06,WAY KANAN
Way Kanan,2018,66.63,13.52,WAY KANAN
Way Kanan,2019,67.19,13.07,WAY KANAN
Way Kanan,2020,67.44,12.9,WAY KANAN
